surveyid,clusterid,hhid,latitude,longitude,location_src,interview_month,interview_year,hh_sample_wt,n_pop_u5,n_u5_under_itn,n_preg_tot,n_preg_under_itn,n_defacto_pop,n_slept_under_itn,hh_has_entry_in_net_tbl,hh_size,n_itn,hh_has_itn,hh_has_enough_itn,occ_hh_has_enough_itn,itn_theoretical_capacity,n_itn_used,n_conv_itn,n_llin,n_llin_1_2yr,n_llin_1yr,n_llin_2_3yr,n_llin_gt3yr
505,97,970046,-21.539422,47.749264,GPS,7,2016,1183402,2,2,0,0,9,8,1,9,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,97,970050,-21.539422,47.749264,GPS,7,2016,1183402,0,0,0,0,8,5,1,8,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,97,970054,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,97,970058,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,97,970062,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,97,970066,-21.539422,47.749264,GPS,7,2016,1183402,0,0,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,97,970070,-21.539422,47.749264,GPS,7,2016,1183402,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,97,970074,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,5,3,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,97,970078,-21.539422,47.749264,GPS,7,2016,1183402,2,2,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,97,970082,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,7,7,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,97,970086,-21.539422,47.749264,GPS,7,2016,1183402,3,3,0,0,9,9,1,9,5,1,1,1,9,5,NA,NA,NA,NA,NA,NA
505,97,970090,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,97,970094,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,8,8,1,8,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,97,970098,-21.539422,47.749264,GPS,7,2016,1183402,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,97,970102,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,97,970106,-21.539422,47.749264,GPS,7,2016,1183402,1,1,1,1,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,97,970110,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,6,4,1,6,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,97,970114,-21.539422,47.749264,GPS,7,2016,1183402,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,97,970118,-21.539422,47.749264,GPS,7,2016,1183402,2,2,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,97,970122,-21.539422,47.749264,GPS,7,2016,1183402,2,2,0,0,9,9,1,9,4,1,0,0,8,4,NA,NA,NA,NA,NA,NA
505,97,970126,-21.539422,47.749264,GPS,7,2016,1183402,1,1,0,0,4,3,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980003,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,5,3,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980008,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,98,980012,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,10,10,1,10,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,98,980016,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980020,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,98,980024,-20.439872,48.353611,GPS,7,2016,4173818,3,1,0,0,6,3,1,6,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980028,-20.439872,48.353611,GPS,7,2016,4173818,2,2,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,98,980032,-20.439872,48.353611,GPS,7,2016,4173818,2,2,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,98,980036,-20.439872,48.353611,GPS,7,2016,4173818,2,1,0,0,5,3,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980041,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980045,-20.439872,48.353611,GPS,7,2016,4173818,1,1,1,1,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980049,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,98,980053,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,98,980057,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,98,980061,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,6,4,1,6,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980065,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,98,980069,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,98,980074,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,4,3,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980078,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,5,4,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980082,-20.439872,48.353611,GPS,7,2016,4173818,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,98,980086,-20.439872,48.353611,GPS,7,2016,4173818,1,0,1,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,98,980090,-20.439872,48.353611,GPS,7,2016,4173818,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,98,980094,-20.439872,48.353611,GPS,7,2016,4173818,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,98,980098,-20.439872,48.353611,GPS,7,2016,4173818,2,2,0,0,9,9,1,9,4,1,0,0,8,4,NA,NA,NA,NA,NA,NA
505,98,980102,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980107,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,5,5,1,5,4,1,1,1,5,3,NA,NA,NA,NA,NA,NA
505,98,980111,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,4,2,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980115,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,98,980119,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,98,980123,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980127,-20.439872,48.353611,GPS,7,2016,4173818,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,98,980131,-20.439872,48.353611,GPS,7,2016,4173818,1,1,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,99,990006,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,3,3,1,3,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,99,990013,-20.512063,48.201586,GPS,7,2016,2032504,2,2,0,0,6,5,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990020,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,6,6,1,6,3,1,1,1,6,3,NA,NA,NA,NA,NA,NA
505,99,990027,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,5,3,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,99,990034,-20.512063,48.201586,GPS,7,2016,2032504,1,1,1,1,8,8,1,8,6,1,1,1,8,6,NA,NA,NA,NA,NA,NA
505,99,990040,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,6,3,1,6,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,99,990047,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,9,9,1,9,4,1,0,0,8,4,NA,NA,NA,NA,NA,NA
505,99,990054,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,99,990061,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,99,990067,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,99,990074,-20.512063,48.201586,GPS,7,2016,2032504,2,2,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990081,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,6,6,1,6,4,1,1,1,6,4,NA,NA,NA,NA,NA,NA
505,99,990088,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,5,5,1,5,3,1,1,1,5,3,NA,NA,NA,NA,NA,NA
505,99,990095,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,99,990101,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,6,6,1,6,3,1,1,1,6,3,NA,NA,NA,NA,NA,NA
505,99,990108,-20.512063,48.201586,GPS,7,2016,2032504,2,2,0,0,9,9,1,9,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,99,990115,-20.512063,48.201586,GPS,7,2016,2032504,2,2,0,0,11,8,1,11,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990122,-20.512063,48.201586,GPS,7,2016,2032504,0,0,1,1,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,99,990128,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,99,990135,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990142,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,6,6,1,6,3,1,1,1,6,3,NA,NA,NA,NA,NA,NA
505,99,990149,-20.512063,48.201586,GPS,7,2016,2032504,1,0,0,0,5,2,1,5,3,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,99,990156,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,5,4,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990162,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,99,990169,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,99,990176,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,8,6,1,8,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990183,-20.512063,48.201586,GPS,7,2016,2032504,1,1,1,1,3,3,1,3,4,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,99,990189,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,7,7,1,7,4,1,1,1,7,4,NA,NA,NA,NA,NA,NA
505,99,990196,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,2,1,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,99,990203,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,7,3,1,7,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,99,990210,-20.512063,48.201586,GPS,7,2016,2032504,1,1,0,0,7,7,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,99,990217,-20.512063,48.201586,GPS,7,2016,2032504,0,0,0,0,8,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
505,100,1000004,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,8,7,1,8,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,100,1000014,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,6,2,1,6,4,1,1,1,6,1,NA,NA,NA,NA,NA,NA
505,100,1000023,-21.221087,48.351695,GPS,6,2016,546256,1,1,0,0,6,4,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,100,1000032,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,100,1000041,-21.221087,48.351695,GPS,6,2016,546256,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,100,1000051,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,3,1,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,100,1000060,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,4,2,1,4,3,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,100,1000069,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,100,1000078,-21.221087,48.351695,GPS,6,2016,546256,0,0,1,1,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,100,1000088,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,4,2,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,100,1000097,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,100,1000106,-21.221087,48.351695,GPS,6,2016,546256,0,0,1,1,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,100,1000115,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,4,3,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,100,1000125,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,3,3,1,3,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,100,1000134,-21.221087,48.351695,GPS,6,2016,546256,2,2,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,100,1000143,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,100,1000152,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,100,1000162,-21.221087,48.351695,GPS,6,2016,546256,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,100,1000171,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,100,1000180,-21.221087,48.351695,GPS,6,2016,546256,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,100,1000189,-21.221087,48.351695,GPS,6,2016,546256,1,1,0,0,7,5,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,100,1000199,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,100,1000208,-21.221087,48.351695,GPS,6,2016,546256,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,100,1000217,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,100,1000226,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,100,1000236,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,3,3,1,3,4,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,100,1000245,-21.221087,48.351695,GPS,6,2016,546256,2,2,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,100,1000254,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,100,1000263,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,100,1000273,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,4,4,1,4,3,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,100,1000282,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,3,3,1,3,3,1,1,1,3,3,NA,NA,NA,NA,NA,NA
505,100,1000291,-21.221087,48.351695,GPS,6,2016,546256,0,0,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010002,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,101,1010006,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010009,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010013,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,101,1010016,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010020,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,4,3,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010023,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010026,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010030,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010033,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010037,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,101,1010040,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010044,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010047,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,101,1010051,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,101,1010054,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,4,3,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010057,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010061,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,101,1010064,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,5,5,1,5,4,1,1,1,5,4,NA,NA,NA,NA,NA,NA
505,101,1010068,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010071,-21.12521,48.160521,GPS,7,2016,1895723,2,1,0,0,6,4,1,6,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010075,-21.12521,48.160521,GPS,7,2016,1895723,1,0,0,0,3,0,1,3,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,101,1010078,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010081,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010085,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,101,1010088,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,3,4,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,101,1010092,-21.12521,48.160521,GPS,7,2016,1895723,1,1,0,0,4,4,1,4,3,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,101,1010095,-21.12521,48.160521,GPS,7,2016,1895723,0,0,1,1,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,101,1010099,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,101,1010102,-21.12521,48.160521,GPS,7,2016,1895723,2,2,0,0,7,7,1,7,4,1,1,1,7,2,NA,NA,NA,NA,NA,NA
505,101,1010106,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,5,5,1,5,4,1,1,1,5,4,NA,NA,NA,NA,NA,NA
505,101,1010109,-21.12521,48.160521,GPS,7,2016,1895723,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,102,1020002,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,102,1020005,-20.929966,48.151428,GPS,7,2016,2120115,2,2,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020008,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,102,1020011,-20.929966,48.151428,GPS,7,2016,2120115,3,3,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020014,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020017,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,102,1020020,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020023,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020026,-20.929966,48.151428,GPS,7,2016,2120115,0,0,1,1,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,102,1020029,-20.929966,48.151428,GPS,7,2016,2120115,1,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,102,1020031,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020034,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020037,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,102,1020040,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,2,2,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA
505,102,1020043,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020046,-20.929966,48.151428,GPS,7,2016,2120115,0,0,1,1,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,102,1020049,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,102,1020052,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,102,1020055,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020058,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,102,1020061,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020063,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,102,1020066,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,102,1020069,-20.929966,48.151428,GPS,7,2016,2120115,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020072,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,102,1020075,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020078,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,102,1020081,-20.929966,48.151428,GPS,7,2016,2120115,2,2,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020084,-20.929966,48.151428,GPS,7,2016,2120115,3,0,0,0,9,2,1,9,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,102,1020087,-20.929966,48.151428,GPS,7,2016,2120115,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
